"book","line","text"
"arg",2920,"se a argentina ganhar a copa com essa seleçãozinha eu dou é meu cu"
"arg",2921,"RT @CuriosidadesEU: Islândia:

Estreia na Euro: Empate por 1x1 contra Portugal.

Estreia na Copa: Empate por 1x1 contra a Argentina.

Gigan…"
"arg",2922,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2923,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2924,"Copa do Mundo - Fase de Grupos - 1ª rodada:

Grupo C:
França #FRA 2 x 1 #AUS Austrália 
Peru #PER 0 x 1 #DEN Dinama… https://t.co/61vBls6n5W"
"arg",2925,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2926,"RT @BiiellSPFC_: 1 MINUTO DE SILÊNCIO 
PRA ARGENTINA QUE TA MORTA 
1 MINUTO DE SILÊNCIO 
30 ANOS SEM A COPA"
"arg",2927,"RT @PaolaMilacki: Messi, eu te amo

mas a Argentina tem q tomar no cu e em copa do mundo eu sou clubista pra caralho"
"arg",2928,"#ZicaPraArgentina
Argentina : Vamos ganhar essa copa ..

Brasil : https://t.co/nXbep04Gv4"
"arg",2929,"Messi só ganharia uma Copa se fosse naturalizado espanhol. Seleção argentina sempre foi horrível. 2 Copas. Uma foi… https://t.co/Vgo0mUrwgW"
"arg",2930,"RT @sehundafeira: COISAS Q NÃO PODEM ACONTECER NESSA COPA:
1-Alemanha ganhar, pq se ganhar vai ser penta e só a gente pode ser penta
2-A Ar…"
"arg",2931,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2932,"RT @Romin_Santos: Se o Messi não joga a Argentina não joga. Argentina depende dele pra tudo, infelizmente hoje ele não estava nos seus melh…"
"arg",2933,"Argentina burra poderia ter ganhado mas não, preferiu iniciar a copa com uniforme 2"
"arg",2934,"RT @osgatosdacopa: #ARGxISL Chocada com a Islândia, primeira vez na Copa e atingindo o ego da Argentina. https://t.co/wgc53PJoiE"
"arg",2935,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",2936,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2937,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",2938,"RT @OTimedoPovoCEC: Como que a Argentina deixa o zagueiraço Kannemann fora da Copa do Mundo? Tem é mais que perder com esses zagueiros medi…"
"arg",2939,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2940,"RT @jvictorcrf: @Independiente @Flamengo 1 MINUTO DE SILÊNCIO 
SHHHHHHHHHHHHHH
PRA ARGENTINA QUE TÁ MORTA 
1 MINUTO DE SILÊNCIO 
SHHHHHHHHH…"
"arg",2941,"RT @bpldadepre: Pau no cu da Argentina
Pau no cu dos brasileiros que torcem pra argentina 

Boa copa a todos"
"arg",2942,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2943,"RT @Edmundo_Sincero: É bom demais ver a Argentina começando a Copa com um empate  e com o ET perdendo pênalti

Chupa, Argentina! <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https:…"
"arg",2944,"A relação entre Messi e Argentina é q nem entre vc e aquela pessoa q só faz merda mas vc nunca desiste dela. Essa c… https://t.co/5KHiivlIDF"
"arg",2945,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2946,"RT @Esp_Interativo: Para entrar no clima da estreia da Argentina na #Copa2018...<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>

<U+266B> O MESSI NÃO TEM MUNDIAL, NEM COPA AMÉRICA E NEM MUND…"
"arg",2947,"RT @ESPNagora: DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX

#ESPNnaRússia…"
"arg",2948,"@Konstaann É basicamente venda de polêmica pra fã clube. Na copa passada a Argentina só passou de fase pq o Lionel levou dois jogos sozinho"
"arg",2949,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2950,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2951,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2952,"DataESPN mostra quem foi mais participativo na estreia da Copa: Messi ou @Cristiano 
https://t.co/JiNbOPtjEX… https://t.co/m44o058qHS"
"arg",2953,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2954,"RT @portalR7: Torcida da Argentina no Piauí ignora tropeço e confia em título na Copa https://t.co/74qLHwKN8U"
"arg",2955,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",2956,"RT @Selecao_br: UM MINUTO DE SILÊNCIO

SSSHHHHHHHHHH

PRA ARGENTINA QUE TA MORTA

UM MINUTO DE SILÊNCIO

SSSSiHHHHHHHHHH

30 ANOS SEM A COP…"
"arg",2957,"Exceto quando ele força o personagem de falar que tem 20 times melhores que a Argentina na Copa."
"arg",2958,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2959,"@paulloviana @mazzoniscarllet higuain e di maria? em 2014 o que o higuain fez? ele fez a argentina perder a copa, e… https://t.co/a52xkVogj7"
"arg",2960,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",2961,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2962,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2963,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2964,"Sabe quando essa VIADAGEM de Messi e Cristiano Ronaldo ou Cristiano Ronaldo e Messi vai acabar ? Quando Portugal e… https://t.co/pM8NKYykre"
"arg",2965,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2966,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2967,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2968,"RT @hyzzz2: Chega a ser surreal nego reclamando do Messi. Cês esqueceram que ele classificou a Argentina pra copa?"
"arg",2969,"RT @FlaDaDecepcao: Se o Peru e a Argentina tivessem um Henrique Dourado, não passariam essa vergonha de perder pênalti em Copa do Mundo"
"arg",2970,"Podemos ver claras referências ao Brasil, Argentina e Portugal, que são as mais tretadas, em ordem de tamanho, a co… https://t.co/Q54j5eWJGb"
"arg",2971,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2972,"RT @MemoriasFutebol: <f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7>Argentina 0x1 Inglaterra<f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00A5><f3><U+00A0><U+0081><U+00AE><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00BF>

<f0><U+009F><U+008F><U+0086>Copa do Mundo 2002<f0><U+009F><U+008F><U+0086>

<U+26BD><U+FE0F>Beckham https://t.co/NFNlI9ej4V"
"arg",2973,"RT @RMCF_Gabriel: IH, OLHA SÓ QUE COISA LINDA
O PELÉ SOZINHO TEM MAIS COPA QUE A ARGENTINA"
"arg",2974,"RT @bol: Messi não escapa da zoeira após tropeço da Argentina contra a Islândia https://t.co/Wt5z9VpzYG https://t.co/k2OaGSyVsR"
"arg",2975,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2976,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2977,"Vai torcer pra quem na Copa? — Pro Brasil ser hexa e pra Argentina se foder https://t.co/Yd9kjRTdiH"
"arg",2978,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2979,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",2980,"RT @Pablo_Drumond78: Esse é o melhor vídeo que você verá hoje sobre a Copa do Mundo na Rússia! <f0><U+009F><U+0098><U+00AC>

Argentina, pênalti e Messi! https://t.co/…"
"arg",2981,"RT @InfosFuteboI: Em sua estreia na Copa do Mundo, a Islândia fez história. Conseguiu empatar com a Argentina e o goleiro defendeu um pênal…"
"arg",2982,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2983,"Resumo do dia na Copa: Peru não mereceu perder e perdeu, Argentina não mereceu ganhar e não ganhou, Nigéria (que un… https://t.co/7MNMpnc2Rs"
"arg",2984,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2985,"1 MINUTO DE SILÊNCIO 
SHHHHHHHHHHHHHH
PRA ARGENTINA QUE TÁ MORTA 
1 MINUTO DE SILÊNCIO 
SHHHHHHHHHHHHHH
30 ANOS SEM A COPA"
"arg",2986,"RT @FlaDaDecepcao: Se o Peru e a Argentina tivessem um Henrique Dourado, não passariam essa vergonha de perder pênalti em Copa do Mundo"
"arg",2987,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2988,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2989,"RT @ESCANTElOCURTO: SE A DUPLA DE ZAGA DA ARGENTINA FOSSE ESSA, ELES TERIAM MAIS CHANCES NESSA COPA https://t.co/TBtvVgxlFO"
"arg",2990,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2991,"RT @Pablo_Drumond78: Esse é o melhor vídeo que você verá hoje sobre a Copa do Mundo na Rússia! <f0><U+009F><U+0098><U+00AC>

Argentina, pênalti e Messi! https://t.co/…"
"arg",2992,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",2993,"RT @BiiellSPFC_: 1 MINUTO DE SILÊNCIO 
PRA ARGENTINA QUE TA MORTA 
1 MINUTO DE SILÊNCIO 
30 ANOS SEM A COPA"
"arg",2994,"RT @ESCANTElOCURTO: SE A DUPLA DE ZAGA DA ARGENTINA FOSSE ESSA, ELES TERIAM MAIS CHANCES NESSA COPA https://t.co/TBtvVgxlFO"
"arg",2995,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",2996,"RT @Pablo_Drumond78: Esse é o melhor vídeo que você verá hoje sobre a Copa do Mundo na Rússia! <f0><U+009F><U+0098><U+00AC>

Argentina, pênalti e Messi! https://t.co/…"
"arg",2997,"@ThiagoGomes81 @fillipeazeredo @Flamengo Não pode ser sério achar bom o perfil OFICIAL do Fla narrar um jogo de Cop… https://t.co/F2U3PVLEe2"
"arg",2998,"RT @rbdpaixao: a copa mal começou e o brasil já comprou briga com a argentina, alemanha, espanha, rússia, arábia saudita e portugual

QUE D…"
"arg",2999,"RT @rshowdoesporte: Copa do Mundo FIFA Rússia 2018 - 1° Rodada

GRUPO C

<f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> França 2-1 Austrália <f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00BA>
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00AA> Peru 0-1 Dinamarca <f0><U+009F><U+0087><U+00A9><f0><U+009F><U+0087><U+00B0>

GRUPO D

<f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> A…"
"arg",3000,"Eu pensei que eu tava empolgada com a copa, até descobrir q minha irmã foi até o açougue para assistir/ secar o jogo da Argentina <f0><U+009F><U+0098><U+0082>"
"arg",3001,"RT @jojxca: O time da Islândia é basicamente um time de caras que tinham outros empregos, o goleiro era diretor de cinema, tem um cara na c…"
"arg",3002,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3003,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3004,"RT @Daniel_frj: Eurocopa 2016:
•Portugal 1x1 Islândia
•Cristiano anulado pela marcação islandesa
•Halldórsson pegando tudo

Copa do Mundo 2…"
"arg",3005,"RT @luscasergio: O pior tipo de chato durante a copa do mundo é o """"diferentão"""" que ''torce"" pra Argentina. Dá teu cu pro Messi então, meu…"
"arg",3006,"RT @Selecao_br: UM MINUTO DE SILÊNCIO

SSSHHHHHHHHHH

PRA ARGENTINA QUE TA MORTA

UM MINUTO DE SILÊNCIO

SSSSiHHHHHHHHHH

30 ANOS SEM A COP…"
"arg",3007,"@hieixi @Naloezao Minha primeira camisa de seleção foi da argentina. Jogava bola com a camisa, assisto campeonato a… https://t.co/Xxh2F1Zi2h"
"arg",3008,"Eu não estava animada com a copa não. Mas a Argentina me ajudou! Valeu, Messi!!!!"
"arg",3009,"Resumo do dia na Copa: Peru não mereceu perder e perdeu,Argentina não mereceu ganhar e não ganhou e Nigéria é meu 2… https://t.co/0uMKxydkYJ"
"arg",3010,"RT @renanmoraes: <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B8> Islândia <f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B8>
300 mil habitantes
Bjork
Sigur Rós
Goleiro diretor de filme de zumbi que pega pênalti do Messi 
Técnico den…"
"arg",3011,"@jparmerense Se o Ronaldo tivesse na seleção do Portugal oq Messi tem na Argentina, ele já teria tido uma Copa."
"arg",3012,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3013,"RT @InfosFuteboI: Em sua estreia na Copa do Mundo, a Islândia fez história. Conseguiu empatar com a Argentina e o goleiro defendeu um pênal…"
"arg",3014,"Copa passada eu n imaginaria Argentina na final
Vamos ver a surpresa desse ano"
"arg",3015,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3016,"RT @FUTEDADEPRESSAO: oq eu quero pra Argentina na Copa https://t.co/8YsvFm6AAH"
"arg",3017,"RT @Selecao_br: UM MINUTO DE SILÊNCIO

SSSHHHHHHHHHH

PRA ARGENTINA QUE TA MORTA

UM MINUTO DE SILÊNCIO

SSSSiHHHHHHHHHH

30 ANOS SEM A COP…"
"arg",3018,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3019,"Juntem os títulos mundiais de Argentina e Uruguai = não dá o que o Brasil já ganhou.

Falando em torneios abaixo da… https://t.co/a1A6xKcmuV"
"arg",3020,"RT @Re_Silveira89: Hoje é a minha estreia nessa Copa do Mundo! 
Em 2014 tive o prazer de fazer dois jogos pela Rádio Globo. E hoje, a parti…"
"arg",3021,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3022,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3023,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3024,"RT @ManuelaDavila: Pessoal das fake news cada vez mais mentiroso, cada vez mais criativo. Resgataram um tweet da Copa de 2014, quando estáv…"
"arg",3025,"RT @bfrcadu: A copa já começa com o Messi pipocando e a Argentina se fudendo deixando todos os idiotas que torcem pra ela com cara de babac…"
"arg",3026,"RT @em_com: Maradona lamenta empate da Argentina e pede desculpas por fumar dentro do estádio
https://t.co/Jj99U7H9X0 https://t.co/Aaxf5IlQ…"
"arg",3027,"RT @ESCANTElOCURTO: 1 MINUTO SILÊNCIO 
SSSSSHHHHHHHHHH
PRA ARGENTINA QUE TA MORTA 
1 MINUTO DE SILÊNCIO 
SSSSSHHHHHHHHHH 
30 ANOS SEM A COP…"
"arg",3028,"Copa do mundo é mais que Argentina x Portugal, Messi x Cristiano Ronaldo. Argentina é mais que Messi. Portugal é ma… https://t.co/SebD8WrdCv"
"arg",3029,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3030,"@GaaAndrad O maior adversário do Messi nessa Copa é a Argentina"
"arg",3031,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3032,"RT @lbertozzi: Para a Islândia, tanto faz.
Estreia na Euro: 1-1 com Portugal de Cristiano Ronaldo
Estreia na Copa: 1-1 com a Argentina de M…"
"arg",3033,"Confira os resultados do terceiro dia de partidas na Copa do Mundo da Rússia. Destaque para os pênaltis perdidos de… https://t.co/vLHk41Ex3v"
"arg",3034,"Após polêmica, Maradona pede desculpas por fumar em estádio: 'Não sabia' https://t.co/6bqkYn9Ydd https://t.co/EhQuq7eTEr"
"arg",3035,"RT @bpldadepre: Pau no cu da Argentina
Pau no cu dos brasileiros que torcem pra argentina 

Boa copa a todos"
"arg",3036,"Queria mt ver um Brasil x Argentina nessa copa"
"arg",3037,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3038,"RT @paixaofla22: Quando nós Brasileiros vamos jogar contra algum time na Argentina: 

Somos discriminados, humilhados e sofremos atos racis…"
"arg",3039,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3040,"RT @caamillafcb: messi colocou a Argentina na copa

mas não, só pq ele perdeu o pênalti ele não é bom kkkkkkkkkkk"
"arg",3041,"RT @cmm103019174: Penalti pra França
Penalti pra Australia
Penalti pra Argentina
Penalti pro Peru
Penalti pra Croacia

5 PENALTIS EM APENAS…"
"arg",3042,"@PeixotoWender A seleção da Argentina, só tá na copa por causa do Messi..."
"arg",3043,"RT @gustavohofman: Primeiro gol da Islândia em Euro? Contra Portugal, de Cristiano Ronaldo.

Primeiro gol da Islândia em Copa do Mundo? Con…"
"arg",3044,"RT @ManuelaDavila: Pessoal das fake news cada vez mais mentiroso, cada vez mais criativo. Resgataram um tweet da Copa de 2014, quando estáv…"
"arg",3045,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3046,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3047,"RT @bpldadepre: Pau no cu da Argentina
Pau no cu dos brasileiros que torcem pra argentina 

Boa copa a todos"
"arg",3048,"RT @phelipe_aragao: Messi joga mal um jogo da copa e o Cristiano destrói 
“Messi lixo”
Mas acho q vcs esqueceram q o messi carregou a Argen…"
"arg",3049,"@Mangaettoki @EriDaLavigne @rapmoonstarr “O romance proibido entre dois jogadores da seleção argentina durante os jogos da Copa Do Mundo”"
"arg",3050,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3051,"RT @samuel_soares14: pra mim qm é brasileiro e ta torcendo pra argentina na copa n é nem gnt"
"arg",3052,"RT @Selecao_br: UM MINUTO DE SILÊNCIO

SSSHHHHHHHHHH

PRA ARGENTINA QUE TA MORTA

UM MINUTO DE SILÊNCIO

SSSSiHHHHHHHHHH

30 ANOS SEM A COP…"
"arg",3053,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3054,"Maradona lamenta empate da Argentina e pede desculpas por fumar dentro do estádio
https://t.co/SgTCDFbycr https://t.co/wUmF1qjjgf"
"arg",3055,"A copa do salto alto está nos dando inúmeras lições nestas poucas horas desde o seu início. Cadê a Argentina insupe… https://t.co/fIVl24XJwN"
"arg",3056,"RT @UOL: A culpa é só de Messi? | Análise: Argentina falhou e esperou ""mágica"" que não veio https://t.co/Ch5EpzWbPx https://t.co/Qr8D2wMymo"
"arg",3057,"Maradona lamenta empate da Argentina e pede desculpas por fumar dentro do estádio
https://t.co/Jj99U7H9X0 https://t.co/Aaxf5IlQUb"
"arg",3058,"RT @globoesportecom: Maradona pede desculpas por fumar em estádio e lamenta empate da Argentina https://t.co/OiAVp4Fy6j https://t.co/Fju5Lb…"
"arg",3059,"Maradona lamenta empate da Argentina e pede desculpas por fumar dentro do estádio
https://t.co/565MWUe7AV https://t.co/EnNaMvcuFt"
"arg",3060,"RT @JackCanalha: - Pai, sou gay.
- Tudo bem filho.
- Curto Anitta.
- Legal.
- Tô torcendo pra Argentina na Copa.
- FORA DA MINHA CASA, NÃO…"
"arg",3061,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3062,"RT @IgorNavarroBFR: Vamos ser sinceros? A Seleção Brasileira ultimamente vem levando a América do Sul nas costas!

Argentina não ganha uma…"
"arg",3063,"RT @OGuiadoFutebol: <f0><U+009F><U+0093><U+0085> EURO 2016
<U+26BD> Islândia 1x1 Portugal 
<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Cristiano Ronaldo = 10 finalizações e nenhum gol.

<f0><U+009F><U+0093><U+0085> Copa 2018
<U+26BD> Islândia 1x1 A…"
"arg",3064,"RT @beruta: A Copa mal começou e a Argentina já é minha favorita!

#ArgentinaAbortoLegal

Deputados da Argentina aprovam descriminalização…"
"arg",3065,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
"arg",3066,"RT @fcsuaressi: o messi fez um hat trick, repito um HAT TRICK que classificou a argentina pra copa 

mas segundo os especialistas do twitte…"
